003,Stationary,004,Filing,0002,Box file black color ,Box,12004002002
003,Stationary,004,Filing,0003,Hanging file green color,Pcs,12004003003
003,Stationary,004,Filing,0004,File separator,Pcs,12004004004
003,Stationary,004,Filing,0005,Sheet protector,Pcs,12004005005
003,Stationary,004,Filing,0006,File fastner,Pcs,12004006006
003,Stationary,004,Filing,0007,Page index sticker,Pcs,12004007007
,,,,,,,
003,Stationary,005,Storage ,0001,Cartoon box ,Pcs,12005003001
003,Stationary,005,Storage ,0002,Carton for packaging,Pcs,12005003002
003,Stationary,005,Storage ,0003,Tape for packaging,Pcs,12005003003
,,,,,,,
003,Stationary,006,Stationary Misc,0001,Rubber band,Pcs,12006003001
003,Stationary,006,Stationary Misc,0002,Sticky note pad (multicolor),Pcs,12006003002
003,Stationary,006,Stationary Misc,0003,Clipboard plastic A4 size,Pcs,12006003003
003,Stationary,006,Stationary Misc,0004,Binder clip,Pcs,12006003004
003,Stationary,006,Stationary Misc,0005,Paper clips-Metal,Pcs,12006003005
003,Stationary,006,Stationary Misc,0006,Stapler pins,Pcs,12006003006
003,Stationary,006,Stationary Misc,0007,Bulletin board pin,Pcs,12006003007
003,Stationary,006,Stationary Misc,0008,Hole puncher,Pcs,12006003008
003,Stationary,006,Stationary Misc,0009,Note book-A4 size,Pcs,12006003009
003,Stationary,006,Stationary Misc,0010,Card holder- Vertical plastic,Pcs,12006003010
003,Stationary,006,Stationary Misc,0011,Ruler,Pcs,12006003011
003,Stationary,006,Stationary Misc,0012,Cable tie- Plastic small,Pcs,12006003012
003,Stationary,006,Stationary Misc,0013,Double sided tape,Pcs,12006003013
003,Stationary,006,Stationary Misc,0014,Signature file,Pcs,12006003014
003,Stationary,006,Stationary Misc,0015,Stapler,Pcs,12006003015
003,Stationary,006,Stationary Misc,0016,Sign here sticker,Pcs,12006003016
003,Stationary,006,Stationary Misc,0017,Scissor-Medium,Pcs,12006003017
003,Stationary,006,Stationary Misc,0018,Eraser-Big,Pcs,12006003018
003,Stationary,006,Stationary Misc,0019,Calculator -Big,Pcs,12006003019
003,Stationary,006,Stationary Misc,0020,Glue stic,Pcs,12006003020
003,Stationary,006,Stationary Misc,0021,Visiting card holder,Pcs,12006003021
003,Stationary,006,Stationary Misc,0022,Battery-AA,Pcs,12006003022
